24,902,3.0,887741150
24,1057,4.0,887738387
25,21,4.0,880571428
25,134,4.0,879197329
25,239,4.0,880570964
25,300,4.0,879197022
25,319,4.0,882804187
25,342,3.0,888954129
25,348,4.0,879196566
25,451,3.0,881599672
25,558,4.0,879198262
25,703,4.0,888954609
26,9,5.0,892431727
26,123,4.0,892430309
26,180,4.0,892431665
26,212,4.0,892431871
26,314,4.0,892433062
26,340,4.0,892428754
26,351,3.0,892429567
26,529,4.0,892430282
26,800,3.0,892434164
26,878,4.0,892429347
27,13,3.0,888801406
27,48,3.0,888801522
27,89,3.0,888803708
27,143,2.0,888803052
27,210,3.0,888801407
27,355,3.0,888801407
27,376,2.0,888801812
27,434,3.0,883748450
27,528,2.0,888801577
27,887,2.0,888803148
28,2,4.0,875746809
28,78,3.0,875747342
28,134,4.0,875747401
28,181,4.0,875747242
28,243,3.0,875747752
28,488,4.0,875747829
28,513,4.0,875747470
28,601,3.0,875747401
28,645,3.0,875747854
28,978,3.0,875747731
29,39,4.0,876859413
29,141,4.0,876767822
29,190,5.0,876770168
29,222,4.0,876860808
29,260,3.0,876768609
29,289,4.0,876860808
29,368,4.0,876858091
29,568,4.0,876859778
29,693,4.0,876859778
29,1077,4.0,876768025
30,44,4.0,877052093
30,61,4.0,877052008
30,69,3.0,877052438
30,140,3.0,877051656
30,307,2.0,877052784
30,553,3.0,877052502
30,569,2.0,877051687
30,740,4.0,877052297
30,862,2.0,877052958
30,994,3.0,877052501
31,148,4.0,882076587
31,198,3.0,882078830
31,404,4.0,882075148
31,505,4.0,882077872
31,507,4.0,882077176
31,558,4.0,882076682
31,759,4.0,882077222
31,838,3.0,882078558
31,921,4.0,882075827
31,927,3.0,882078883
32,37,5.0,879540649
32,79,5.0,879540748
32,126,5.0,879539614
32,187,5.0,879539767
32,290,4.0,879539027
32,477,4.0,879540678
32,545,4.0,879540650
32,619,5.0,879539672
32,1073,5.0,879540778
32,1313,4.0,879540778
33,107,3.0,880475695
33,136,3.0,880474235
33,222,4.0,880475310
33,242,4.0,880474174
33,248,4.0,880473696
33,341,3.0,880474141
33,351,3.0,880732575
33,562,4.0,880473735
33,636,4.0,880474606
33,865,3.0,880475032
34,39,4.0,884239791
34,50,4.0,884238778
34,113,5.0,884238966
34,221,4.0,884239655
34,322,5.0,884238728
34,355,4.0,884239616
34,358,5.0,884239471
34,551,4.0,884239791
34,694,4.0,884238817
34,726,4.0,884238817
35,87,4.0,886890787
35,88,4.0,886890341
35,140,5.0,886889729
35,158,4.0,886890296
35,174,3.0,886891173
35,306,4.0,886890296
35,358,5.0,886890541
35,601,4.0,886890692
35,708,4.0,886890787
35,1068,3.0,886890835
36,61,2.0,878961173
36,140,2.0,878961749
36,267,2.0,878962550
36,442,3.0,878962585
36,532,2.0,878963380
36,652,1.0,878963342
36,801,1.0,878963038
36,1028,1.0,878961814
36,1092,1.0,878963038
36,1395,2.0,878962120
37,61,4.0,891295230
37,96,3.0,891295230
37,118,3.0,891295230
37,158,4.0,891295099
37,322,5.0,891295360
37,405,4.0,891294980
37,409,5.0,891295360
37,751,4.0,891295330
37,808,4.0,891295130
37,840,4.0,891295164
38,28,3.0,874793118
38,124,3.0,874792745
38,322,5.0,874791993
38,361,3.0,890979634
38,383,4.0,874786632
38,581,3.0,890979964
38,650,4.0,874791870
38,740,4.0,874786605
38,759,3.0,874792520
38,932,4.0,889174919
39,53,5.0,891351287
39,109,4.0,891351121
39,284,4.0,891353011
39,329,3.0,891354381
39,406,4.0,891352626
39,474,4.0,891353801
39,519,4.0,891352134
39,595,3.0,891350383
39,624,5.0,891351328
39,778,3.0,891354257
40,138,4.0,877892110
40,187,4.0,877889004
40,259,4.0,877886597
40,330,4.0,877892276
40,358,5.0,877888545
40,362,5.0,877888876
40,450,4.0,877886783
40,647,4.0,877886783
40,696,4.0,877891904
40,857,4.0,877889333
41,2,4.0,885328906
41,49,3.0,885329593
41,214,4.0,885329468
41,244,4.0,885328991
41,344,3.0,885329821
41,347,4.0,885328906
41,595,2.0,885329322
41,653,4.0,885329395
41,752,4.0,885328991
41,756,3.0,885329065
42,55,3.0,884310104
42,90,3.0,884113634
42,115,3.0,884112427
42,169,2.0,884114770
42,289,3.0,884140022
42,432,3.0,884112800
42,505,3.0,884310104
42,1212,3.0,884140247
42,1224,2.0,884114713
42,1462,2.0,884114015
43,11,4.0,875334224
43,26,4.0,875334271
43,74,5.0,875333965
43,97,5.0,875334896
43,125,4.0,875334248
43,182,4.0,875334248
43,303,4.0,875334587
43,397,3.0,875335424
43,795,4.0,875334807
43,823,5.0,875335018
44,62,3.0,884922801
44,71,3.0,884923047
44,173,2.0,884921839
44,221,3.0,884921705
44,346,3.0,884922434
44,770,2.0,884924045
44,850,1.0,884924710
44,873,2.0,884923829
44,902,2.0,884924026
44,1364,2.0,884924001
45,25,5.0,879740362
45,46,5.0,879741196
45,90,5.0,879741196
45,140,5.0,879741340
45,299,4.0,879740593
45,356,5.0,879740223
45,609,4.0,879741340
45,1105,3.0,879741196
45,1320,3.0,879741196
45,1457,3.0,879741196
46,110,4.0,879572911
46,142,4.0,879640284
46,270,4.0,879571521
46,281,4.0,879571521
46,298,5.0,879572472
46,348,4.0,879641305
46,351,3.0,879571998
46,435,3.0,879640452
46,453,4.0,879640343
46,553,4.0,879640210
47,31,4.0,888469392
47,178,4.0,888469419
47,230,5.0,885680138
47,247,3.0,885679382
47,268,4.0,885679262
47,365,4.0,885679114
47,468,2.0,885679472
47,480,4.0,886780105
47,648,4.0,885678753
47,892,3.0,886518562
48,50,4.0,882823758
48,77,3.0,885784558
48,142,4.0,882823858
48,167,4.0,882826868
48,186,4.0,882826395
48,257,4.0,882826347
48,377,3.0,886678647
48,491,3.0,882824869
48,624,4.0,882827433
48,862,3.0,882824325
49,152,3.0,886272456
49,162,5.0,886271641
49,228,4.0,886271641
49,331,4.0,886271641
49,383,3.0,886272118
49,404,3.0,886272118
49,453,4.0,886272319
49,636,4.0,886271955
49,645,4.0,886272175
49,1040,3.0,886272585
50,61,3.0,876533229
50,90,3.0,876533657
50,121,4.0,876533586
50,308,4.0,876534783
50,337,3.0,876533988
50,417,3.0,876533824
50,453,3.0,876533389
50,648,4.0,876533619
50,735,4.0,876534704
50,894,2.0,876533504
51,52,5.0,890618898
51,61,4.0,890618476
51,105,4.0,890618295
51,214,4.0,890618729
51,354,4.0,890618476
51,569,4.0,890618198
51,653,5.0,890618198
51,1168,5.0,890618403
51,1230,4.0,890618537
51,1520,4.0,890618729
52,11,4.0,885853415
52,32,4.0,885853415
52,53,4.0,885853415
52,92,4.0,885852086
52,97,4.0,885852337
52,113,4.0,885852008
52,190,4.0,885853030
52,558,4.0,885853415
52,666,4.0,885853335
52,1242,4.0,885852611
53,24,3.0,888203234
53,78,4.0,888203371
53,114,4.0,888205370
53,189,4.0,888203234
53,209,4.0,888205228
53,232,4.0,888205660
53,268,4.0,888203270
53,368,4.0,888204641
53,871,3.0,888203313
53,974,4.0,888205659
54,55,3.0,880037164
54,58,4.0,880036550
54,141,4.0,880035588
54,146,4.0,880037204
54,240,4.0,880036549
54,255,4.0,880036515
54,369,3.0,880037334
54,391,4.0,880036638
54,477,4.0,880037277
54,544,3.0,880037307
55,20,2.0,879876074
55,38,3.0,879877280
55,48,4.0,879876524
55,152,4.0,879876074
55,248,5.0,879876447
55,292,4.0,879876403
55,304,4.0,879877083
55,480,4.0,879876702
55,927,4.0,879875940
55,970,4.0,879877404
56,10,4.0,881107880
56,37,4.0,881107502
56,51,4.0,881108147
56,292,4.0,881108280
56,311,3.0,881108280
56,312,4.0,881107178
56,362,4.0,881107449
56,558,4.0,881108187
56,727,3.0,881108873
56,980,4.0,881108425
57,7,4.0,881105587
57,64,4.0,881103508
57,101,5.0,881105340
57,136,4.0,881105657
57,141,4.0,881104606
57,182,3.0,881104797
57,190,5.0,881104268
57,230,4.0,881104093
57,242,5.0,881105625
57,472,4.0,881105734
58,27,3.0,879669181
58,102,3.0,879669087
58,104,2.0,879668555
58,202,3.0,879669291
58,308,2.0,879669040
58,351,2.0,879669697
58,465,2.0,879668626
58,548,4.0,879669746
58,669,2.0,879667799
58,1029,3.0,879668979
59,136,4.0,882398814
59,186,4.0,882139829
59,222,4.0,882139901
59,255,4.0,881515193
59,341,3.0,882398691
59,413,3.0,882398933
59,510,4.0,882140318
59,513,4.0,882139937
59,600,4.0,882139746
59,1146,3.0,882141425
60,35,4.0,879024184
60,37,5.0,879024184
60,65,4.0,879024232
60,330,4.0,879024382
60,365,4.0,879023245
60,404,4.0,879023558
60,429,4.0,879023947
60,486,4.0,879023853
60,623,4.0,879024232
60,724,4.0,879024382
61,104,4.0,883326995
61,137,3.0,883326958
61,173,3.0,883327040
61,175,5.0,883326497
61,242,5.0,883326370
61,312,4.0,883326057
61,539,4.0,883326301
61,582,4.0,883325994
61,909,4.0,883325944
61,1029,4.0,883326995
62,11,4.0,883698580
62,61,4.0,883696347
62,158,4.0,883698581
62,217,4.0,883698646
62,230,4.0,883698454
62,556,3.0,883698009
62,595,4.0,883696824
62,669,2.0,883696547
62,775,2.0,883698062
62,847,3.0,883697585
63,49,4.0,891548802
63,61,3.0,891548562
63,74,3.0,891549683
63,145,3.0,891549017
63,166,3.0,891550326
63,230,4.0,891550649
63,279,3.0,891549604
63,310,4.0,891550649
63,597,3.0,891549841
63,615,3.0,891550067
64,92,5.0,893265773
64,100,4.0,893265380
64,162,4.0,893265683
64,308,4.0,893266027
64,331,4.0,893265773
64,614,4.0,893264248
64,909,4.0,893266205
64,957,3.0,893264678
64,1271,4.0,893265123
64,1295,4.0,893264595
65,109,4.0,879989006
65,134,4.0,879987239
65,179,3.0,879987148
65,260,3.0,879988337
65,433,3.0,879987362
65,499,4.0,879988520
65,596,4.0,879989217
65,1115,3.0,879987495
65,1202,4.0,879988104
65,1498,3.0,879988215
66,7,4.0,875657620
66,82,4.0,875653579
66,243,4.0,886443416
66,254,3.0,875654846
66,450,4.0,875653162
66,544,3.0,875657640
66,549,2.0,875907727
66,608,3.0,875907727
66,844,4.0,875654432
66,1020,3.0,875907596
67,49,3.0,887249841
67,96,3.0,887250085
67,105,3.0,887249795
67,116,3.0,887249576
67,421,3.0,887250084
67,512,4.0,887249576
67,720,4.0,887249795
67,882,3.0,887250085
67,951,4.0,887249685
67,961,3.0,887250026
68,151,3.0,886472768
68,162,4.0,886472051
68,253,3.0,886470904
68,276,4.0,886472089
68,388,4.0,887347350
68,390,4.0,887347000
68,422,3.0,886475446
68,492,3.0,887346935
68,584,3.0,886473736
68,608,2.0,886475616
69,71,3.0,888907575
69,78,3.0,888904696
69,346,4.0,888907122
69,491,2.0,888905229
69,515,2.0,888905377
69,624,4.0,888905990
69,736,3.0,888906378
69,867,3.0,888906576
69,943,4.0,888906315
69,1098,4.0,888906244
70,73,5.0,884363851
70,96,4.0,884363803
70,116,5.0,884363851
70,158,5.0,884364017
70,176,5.0,884364108
70,254,5.0,884364867
70,290,5.0,884364525
70,297,5.0,884364950
70,459,5.0,884364950
70,475,5.0,884364866
71,24,3.0,877563802
71,34,3.0,878183336
71,38,3.0,878183684
71,50,4.0,877563052
71,141,4.0,877563227
71,191,3.0,883816184
71,477,3.0,878185044
71,527,3.0,878184113
71,778,3.0,881059920
71,1093,3.0,881060281
72,23,4.0,878971463
72,147,3.0,878973153
72,173,3.0,878972650
72,339,4.0,878973760
72,352,5.0,878971599
72,355,4.0,878973426
72,445,4.0,878972170
72,795,4.0,878972493
72,1135,4.0,878971816
72,1541,3.0,878974608
73,69,4.0,891903067
73,93,4.0,891904573
73,255,4.0,891904270
73,285,4.0,891904300
73,294,3.0,891904662
73,312,4.0,891905783
73,319,4.0,891904389
73,417,3.0,891902815
73,503,4.0,891902970
73,653,4.0,891902092
74,96,3.0,879361521
74,98,4.0,879362423
74,103,5.0,879362183
74,183,5.0,879362286
74,188,2.0,879361732
74,210,4.0,879362287
74,312,5.0,879362233
74,340,2.0,879361604
74,477,4.0,879362423
74,794,2.0,879361825
75,53,4.0,877635798
75,83,4.0,877636713
75,102,4.0,877636772
75,230,4.0,877636772
75,358,4.0,877635662
75,387,4.0,877636604
75,475,3.0,877636860
75,493,3.0,877636794
75,707,3.0,877636476
75,795,4.0,877636860
76,225,3.0,875297281
76,315,3.0,891209332
76,410,3.0,875296829
76,673,4.0,879572694
76,679,3.0,875314231
76,793,3.0,875314370
76,818,3.0,875312441
76,988,3.0,888806035
76,1138,3.0,890780962
76,1183,3.0,875298652
77,7,4.0,875272131
77,13,4.0,885557660
77,18,3.0,875270800
77,183,4.0,885557660
77,400,4.0,875272009
77,532,3.0,875271128
77,533,3.0,882182850
77,595,3.0,879161624
77,632,3.0,888398069
77,696,4.0,882182634
78,45,4.0,881961671
78,50,4.0,881957425
78,183,4.0,881961393
78,212,4.0,881961601
78,217,4.0,881957479
78,222,4.0,881961214
78,254,3.0,881961393
78,298,5.0,881956853
78,312,4.0,881956445
78,1041,3.0,881961728
79,7,4.0,879857797
79,95,4.0,879857765
79,163,2.0,879857956
79,217,4.0,879857765
79,250,3.0,879857930
79,356,4.0,879857592
79,402,4.0,879857868
79,560,3.0,879858003
79,749,3.0,879857797
79,940,4.0,879857765
80,24,3.0,883717967
80,31,4.0,883717521
80,84,3.0,883717986
80,88,3.0,883718121
80,205,4.0,883717581
80,210,4.0,883717766
80,414,3.0,883717967
80,503,4.0,883717747
80,720,4.0,883709840
80,863,4.0,883718121
81,73,4.0,891383319
81,92,5.0,891383173
81,186,5.0,891384611
81,192,4.0,891383424
81,256,4.0,891383319
81,320,5.0,891383350
81,461,4.0,891383866
81,571,3.0,891382612
81,719,4.0,891384959
81,949,4.0,891384721
82,23,4.0,880234639
82,48,4.0,880234469
82,53,4.0,880232597
82,104,4.0,880232936
82,157,4.0,880235381
82,201,5.0,880233564
82,212,4.0,880234933
82,357,4.0,883981859
82,372,4.0,880232812
82,648,4.0,880232597
83,102,4.0,878092104
83,114,4.0,883263374
83,119,4.0,878091915
83,141,4.0,878089628
83,241,4.0,878091915
83,275,3.0,878089182
83,291,4.0,878091965
83,346,4.0,878092144
83,670,4.0,878090114
83,896,3.0,878092144
84,14,3.0,885849558
84,85,3.0,885849606
84,230,4.0,885848408
84,300,4.0,885848448
84,365,3.0,886106209
84,489,4.0,885848827
84,553,3.0,885848062
84,587,4.0,885849536
84,598,3.0,885847926
84,1181,3.0,885848997
85,24,4.0,875320714
85,25,4.0,875320247
85,53,4.0,875320180
85,96,4.0,875320052
85,99,3.0,875320084
85,125,3.0,875320424
85,141,4.0,875320332
85,407,3.0,875320689
85,653,4.0,875320024
85,863,4.0,875320516
86,102,4.0,884208326
86,167,3.0,884208490
86,236,4.0,884207654
86,240,4.0,884207206
86,295,3.0,884208651
86,316,3.0,884208624
86,355,3.0,884208137
86,535,3.0,884205346
86,696,4.0,884205317
86,958,4.0,884208834
87,11,4.0,884287642
87,26,3.0,884287962
87,50,4.0,884287362
87,69,4.0,884287362
87,90,4.0,884287822
87,260,3.0,884287927
87,532,3.0,884287927
87,566,3.0,884287536
87,645,3.0,884287509
87,687,4.0,884287560
88,56,3.0,886989524
88,103,4.0,886988449
88,209,3.0,886988631
88,228,3.0,886988202
88,248,4.0,886989276
88,330,3.0,886989340
88,431,2.0,886989613
88,436,4.0,886988937
88,728,3.0,886989612
88,916,4.0,886988574
89,131,4.0,884647314
89,137,3.0,892242047
89,170,4.0,884305271
89,367,3.0,884305321
89,372,4.0,884304570
89,411,4.0,892243079
89,624,4.0,884305150
89,802,3.0,884305271
89,868,4.0,884304896
89,1075,3.0,884504973
90,32,4.0,879376327
90,50,4.0,879376381
90,95,4.0,879376606
90,111,4.0,879376553
90,278,5.0,879376381
90,343,4.0,879376515
90,360,4.0,879376553
90,503,4.0,879376730
90,751,4.0,879376487
90,1143,4.0,879376553
91,39,4.0,891721851
91,297,3.0,891722933
91,357,4.0,885873089
91,367,4.0,891721216
91,391,4.0,891720540
91,509,5.0,885882685
91,572,5.0,885870284
91,620,4.0,891723124
91,815,3.0,891725049
91,1098,4.0,885873006
92,7,4.0,879968663
92,96,3.0,879966376
92,102,4.0,879966954
92,135,3.0,879969064
92,171,4.0,879967767
92,175,5.0,879966785
92,324,3.0,879968512
92,327,4.0,879967136
92,648,4.0,879967550
92,914,3.0,879967879
93,23,4.0,878347532
93,69,4.0,878341343
93,100,4.0,878348885
93,217,4.0,878348601
93,230,4.0,878347915
93,289,4.0,878347972
93,432,4.0,878347455
93,466,4.0,878347915
93,719,3.0,878347847
93,1050,3.0,878347847
94,30,5.0,886122261
94,50,5.0,886122261
94,155,4.0,886122447
94,223,4.0,886122952
94,257,5.0,886122577
94,338,5.0,886123472
94,362,5.0,886122261
94,1055,3.0,886123727
94,1358,5.0,886123656
94,1547,4.0,886123596
95,50,4.0,890687242
95,58,4.0,890687175
95,102,4.0,890687264
95,119,4.0,890687473
95,180,4.0,890687326
95,222,4.0,890687087
95,368,4.0,890687304
95,720,4.0,890685449
95,726,4.0,890687353
95,857,4.0,890687713
96,86,2.0,884713704
96,104,4.0,876311547
96,242,4.0,878769597
96,321,3.0,878769777
96,361,2.0,884713642
96,472,4.0,878769815
96,512,3.0,879788290
96,573,2.0,884714560
96,657,2.0,878768902
96,1191,2.0,877452357
97,50,4.0,879962366
97,62,3.0,879794206
97,78,3.0,879961980
97,316,4.0,879793536
97,371,2.0,879791537
97,391,3.0,879792452
97,529,3.0,879794140
97,591,3.0,879793641
97,884,2.0,879795430
97,1211,2.0,879791536
98,106,5.0,886513648
98,186,4.0,886513947
98,197,3.0,886434087
98,213,3.0,886515532
98,358,4.0,886433166
98,453,4.0,886433936
98,589,4.0,886434204
98,617,4.0,886514377
98,668,4.0,886514448
98,1206,4.0,886433862
99,137,4.0,883956122
99,160,4.0,883956075
99,192,4.0,875981421
99,193,3.0,883956260
99,248,4.0,883956122
99,292,4.0,875981506
99,303,4.0,883955547
99,477,4.0,883955969
99,802,4.0,883955702
99,956,3.0,880317271
100,78,4.0,883450093
100,98,4.0,883452274
100,115,4.0,883453797
100,137,3.0,883452363
100,141,4.0,883450553
100,197,3.0,883452155
100,210,4.0,883452155
100,337,3.0,883452694
100,444,3.0,883452307
100,446,4.0,883452174
101,191,2.0,891451947
101,222,3.0,891449346
101,243,3.0,891446265
101,292,2.0,891451063
101,307,2.0,891446514
101,357,4.0,891447961
101,386,2.0,891451570
101,495,3.0,891448019
101,568,4.0,891447255
101,679,3.0,891451856
102,26,3.0,883372151
102,53,4.0,874809057
102,89,4.0,876365003
102,176,3.0,883371839
102,182,3.0,883372151
102,270,3.0,888721050
102,311,3.0,888630664
102,720,4.0,883370924
102,733,3.0,874724882
102,972,3.0,874724937
103,32,4.0,879453716
103,33,4.0,879454189
103,91,3.0,879454751
103,192,3.0,879454582
103,303,3.0,879828456
103,343,4.0,879454005
103,541,3.0,879454235
103,695,4.0,879454304
103,735,3.0,879453876
103,1144,3.0,879455402
104,11,4.0,878870846
104,73,4.0,878870275
104,77,4.0,878955973
104,217,5.0,878955635
104,275,3.0,878870275
104,298,5.0,878955409
104,404,4.0,878870940
104,572,5.0,878956047
104,912,3.0,878871010
104,1017,4.0,878955474
105,78,3.0,891388708
105,109,4.0,891387947
105,119,4.0,891388090
105,137,3.0,891390579
105,230,4.0,891387992
105,326,4.0,891389282
105,358,4.0,891390014
105,421,4.0,891388960
105,461,4.0,891388145
105,511,2.0,891390501
106,103,3.0,888069512
106,114,4.0,888067358
106,332,2.0,888065744
106,357,4.0,888069416
106,453,3.0,888069416
106,479,1.0,888068651
106,511,2.0,888069138
106,549,2.0,888069354
106,684,2.0,888067096
106,1007,3.0,888068957
107,44,3.0,879371061
107,224,3.0,879370860
107,290,3.0,879370860
107,381,3.0,879371121
107,498,3.0,879370963
107,609,3.0,879370860
107,653,3.0,879370963
107,816,2.0,879371194
107,861,2.0,879371121
107,900,1.0,879371261
108,24,2.0,876974248
108,53,4.0,876973884
108,121,3.0,876974023
108,197,2.0,876974430
108,337,2.0,876974379
108,341,3.0,876974023
108,365,3.0,876974198
108,435,2.0,876974677
108,615,3.0,876973917
108,1160,1.0,876974484
109,37,4.0,875538027
109,109,3.0,875537964
109,175,4.0,875538028
109,186,4.0,875538027
109,187,4.0,875538027
109,285,3.0,875536591
109,798,3.0,875536498
109,874,4.0,875537151
109,885,4.0,875537964
109,1052,3.0,875538864
110,61,3.0,885411840
110,140,4.0,885412034
110,180,4.0,885412723
110,222,4.0,885412840
110,343,4.0,885412840
110,390,4.0,885412723
110,432,4.0,885412723
110,439,3.0,885412840
110,512,3.0,885412063
110,951,4.0,885411465
111,6,4.0,875309718
111,384,3.0,875743587
111,427,2.0,875542174
111,500,3.0,875310745
111,530,3.0,875310311
111,572,4.0,875309719
111,686,3.0,876514108
111,743,2.0,875745428
111,946,2.0,875743678
111,1093,2.0,875743735
112,102,4.0,875636130
112,157,4.0,875635895
112,181,5.0,878844495
112,218,4.0,875636033
112,308,3.0,875636375
112,362,3.0,875720692
112,375,3.0,875720967
112,494,1.0,878844423
112,614,3.0,879198229
112,1340,2.0,879198898
113,10,3.0,887401496
113,30,4.0,887401533
113,58,4.0,887401643
113,78,4.0,887401732
113,97,4.0,887401604
113,157,4.0,887401407
113,175,4.0,887401328
113,358,4.0,887401533
113,548,4.0,887401307
113,670,3.0,887401701
114,25,4.0,883601324
114,53,4.0,883601425
114,96,3.0,883601089
114,107,3.0,883601939
114,154,4.0,883601324
114,356,4.0,883601156
114,404,4.0,883601834
114,614,3.0,883601582
114,615,4.0,883602094
114,648,4.0,883601266
115,17,4.0,880130155
115,37,4.0,880129388
115,149,4.0,880132437
115,180,4.0,880130515
115,231,4.0,880129595
115,258,4.0,880132055
115,317,3.0,880131676
115,407,3.0,880131804
115,503,4.0,880130550
115,974,4.0,880131173
116,42,3.0,891383899
116,159,3.0,891371506
116,178,3.0,891377609
116,428,4.0,891371369
116,503,3.0,891386369
116,524,2.0,891379753
116,648,3.0,891373086
116,653,3.0,891347537
116,677,3.0,891371597
116,912,2.0,891380200
117,148,4.0,876252327
